fecha	archivo	algoritmo	cp	minsplit	minbucket	maxdepth	ganancias	
20160920 033117	abril	rpart	0	3000	3	18	0	
20160920 033128	abril	rpart	0	3000	3	19	0	
20160920 033143	abril	rpart	0	3000	3	20	0	
20160920 033148	abril	rpart	0	3000	4	3	0	
20160920 033153	abril	rpart	0	3000	4	4	0	
20160920 033200	abril	rpart	0	3000	4	5	0	
20160920 033207	abril	rpart	0	3000	4	6	0	
20160920 033215	abril	rpart	0	3000	4	7	0	
20160920 033225	abril	rpart	0	3000	4	8	0	
20160920 033234	abril	rpart	0	3000	4	9	0	
20160920 033243	abril	rpart	0	3000	4	10	0	
20160920 033253	abril	rpart	0	3000	4	11	0	
20160920 033304	abril	rpart	0	3000	4	12	0	
20160920 033318	abril	rpart	0	3000	4	13	0	
20160920 033330	abril	rpart	0	3000	4	14	0	
20160920 033342	abril	rpart	0	3000	4	15	0	
20160920 033354	abril	rpart	0	3000	4	16	0	
20160920 033406	abril	rpart	0	3000	4	17	0	
20160920 033419	abril	rpart	0	3000	4	18	0	
20160920 033432	abril	rpart	0	3000	4	19	0	
20160920 033445	abril	rpart	0	3000	4	20	0	
20160920 033449	abril	rpart	0	3000	5	3	0	
20160920 033454	abril	rpart	0	3000	5	4	0	
20160920 033500	abril	rpart	0	3000	5	5	0	
20160920 033507	abril	rpart	0	3000	5	6	0	
20160920 033515	abril	rpart	0	3000	5	7	0	
20160920 033523	abril	rpart	0	3000	5	8	0	
20160920 033532	abril	rpart	0	3000	5	9	0	
20160920 033542	abril	rpart	0	3000	5	10	0	
20160920 033552	abril	rpart	0	3000	5	11	0	
20160920 033602	abril	rpart	0	3000	5	12	0	
20160920 033616	abril	rpart	0	3000	5	13	0	
20160920 033628	abril	rpart	0	3000	5	14	0	
20160920 033640	abril	rpart	0	3000	5	15	0	
20160920 033655	abril	rpart	0	3000	5	16	0	
20160920 033708	abril	rpart	0	3000	5	17	0	
20160920 033720	abril	rpart	0	3000	5	18	0	
20160920 033735	abril	rpart	0	3000	5	19	0	
20160920 033748	abril	rpart	0	3000	5	20	0	
20160920 033753	abril	rpart	1e-04	20	2	3	0	
20160920 033758	abril	rpart	1e-04	20	2	4	1055833	
20160920 033804	abril	rpart	1e-04	20	2	5	1151667	
20160920 033811	abril	rpart	1e-04	20	2	6	998333.3	
20160920 033821	abril	rpart	1e-04	20	2	7	1215833	
20160920 033829	abril	rpart	1e-04	20	2	8	1217500	
20160920 033839	abril	rpart	1e-04	20	2	9	1217500	
20160920 033849	abril	rpart	1e-04	20	2	10	1145833	
20160920 033900	abril	rpart	1e-04	20	2	11	1145833	
20160920 033911	abril	rpart	1e-04	20	2	12	1145833	
20160920 033925	abril	rpart	1e-04	20	2	13	1095833	
20160920 033939	abril	rpart	1e-04	20	2	14	1095833	
20160920 033952	abril	rpart	1e-04	20	2	15	1095833	
20160920 034006	abril	rpart	1e-04	20	2	16	1095833	
20160920 034021	abril	rpart	1e-04	20	2	17	1095833	
20160920 034040	abril	rpart	1e-04	20	2	18	1095833	
20160920 034059	abril	rpart	1e-04	20	2	19	1095833	
20160920 034116	abril	rpart	1e-04	20	2	20	1095833	
20160920 034121	abril	rpart	1e-04	20	3	3	0	
20160920 034126	abril	rpart	1e-04	20	3	4	1055833	
20160920 034132	abril	rpart	1e-04	20	3	5	1151667	
20160920 034142	abril	rpart	1e-04	20	3	6	1063333	
20160920 034150	abril	rpart	1e-04	20	3	7	1260833	
20160920 034159	abril	rpart	1e-04	20	3	8	1254167	
20160920 034209	abril	rpart	1e-04	20	3	9	1252500	
20160920 034219	abril	rpart	1e-04	20	3	10	1240000	
20160920 034230	abril	rpart	1e-04	20	3	11	1382500	
20160920 034242	abril	rpart	1e-04	20	3	12	1334167	
20160920 034254	abril	rpart	1e-04	20	3	13	1335833	
20160920 034308	abril	rpart	1e-04	20	3	14	1335833	
20160920 034324	abril	rpart	1e-04	20	3	15	1335833	
20160920 034338	abril	rpart	1e-04	20	3	16	1335833	
20160920 034353	abril	rpart	1e-04	20	3	17	1335833	
20160920 034409	abril	rpart	1e-04	20	3	18	1335833	
20160920 034427	abril	rpart	1e-04	20	3	19	1335833	
20160920 034445	abril	rpart	1e-04	20	3	20	1335833	
20160920 034449	abril	rpart	1e-04	20	4	3	0	
20160920 034454	abril	rpart	1e-04	20	4	4	1055833	
20160920 034500	abril	rpart	1e-04	20	4	5	1207500	
20160920 034508	abril	rpart	1e-04	20	4	6	1119167	
20160920 034515	abril	rpart	1e-04	20	4	7	1316667	
20160920 034526	abril	rpart	1e-04	20	4	8	1310000	
20160920 034535	abril	rpart	1e-04	20	4	9	1428333	
20160920 034545	abril	rpart	1e-04	20	4	10	1437500	
20160920 034556	abril	rpart	1e-04	20	4	11	1489167	
20160920 034607	abril	rpart	1e-04	20	4	12	1440833	
20160920 034621	abril	rpart	1e-04	20	4	13	1442500	
20160920 034635	abril	rpart	1e-04	20	4	14	1442500	
20160920 034652	abril	rpart	1e-04	20	4	15	1448333	
20160920 034709	abril	rpart	1e-04	20	4	16	1448333	
20160920 034724	abril	rpart	1e-04	20	4	17	1448333	
20160920 034739	abril	rpart	1e-04	20	4	18	1448333	
20160920 034756	abril	rpart	1e-04	20	4	19	1448333	
20160920 034815	abril	rpart	1e-04	20	4	20	1448333	
20160920 034820	abril	rpart	1e-04	20	5	3	0	
20160920 034825	abril	rpart	1e-04	20	5	4	1055833	
20160920 034831	abril	rpart	1e-04	20	5	5	1151667	
20160920 034838	abril	rpart	1e-04	20	5	6	1120000	
20160920 034845	abril	rpart	1e-04	20	5	7	1317500	
20160920 034854	abril	rpart	1e-04	20	5	8	1428333	
20160920 034903	abril	rpart	1e-04	20	5	9	1442500	
20160920 034913	abril	rpart	1e-04	20	5	10	1445833	
20160920 034924	abril	rpart	1e-04	20	5	11	1499167	
20160920 034936	abril	rpart	1e-04	20	5	12	1415000	
20160920 034948	abril	rpart	1e-04	20	5	13	1411667	
20160920 035002	abril	rpart	1e-04	20	5	14	1411667	
20160920 035015	abril	rpart	1e-04	20	5	15	1411667	
20160920 035032	abril	rpart	1e-04	20	5	16	1411667	
20160920 035048	abril	rpart	1e-04	20	5	17	1411667	
20160920 035104	abril	rpart	1e-04	20	5	18	1393333	
20160920 035122	abril	rpart	1e-04	20	5	19	1384167	
20160920 035139	abril	rpart	1e-04	20	5	20	1328333	
20160920 035144	abril	rpart	1e-04	50	2	3	0	
20160920 035151	abril	rpart	1e-04	50	2	4	1055833	
20160920 035158	abril	rpart	1e-04	50	2	5	1055833	
20160920 035206	abril	rpart	1e-04	50	2	6	945000	
20160920 035214	abril	rpart	1e-04	50	2	7	1140000	
20160920 035222	abril	rpart	1e-04	50	2	8	1140000	
20160920 035233	abril	rpart	1e-04	50	2	9	1140000	
20160920 035244	abril	rpart	1e-04	50	2	10	1140000	
20160920 035255	abril	rpart	1e-04	50	2	11	1140000	
20160920 035306	abril	rpart	1e-04	50	2	12	1140000	
20160920 035318	abril	rpart	1e-04	50	2	13	1140000	
20160920 035331	abril	rpart	1e-04	50	2	14	1140000	
20160920 035345	abril	rpart	1e-04	50	2	15	1140000	
20160920 035359	abril	rpart	1e-04	50	2	16	1140000	
20160920 035414	abril	rpart	1e-04	50	2	17	1140000	
20160920 035430	abril	rpart	1e-04	50	2	18	1140000	
20160920 035448	abril	rpart	1e-04	50	2	19	1140000	
20160920 035506	abril	rpart	1e-04	50	2	20	1140000	
20160920 035511	abril	rpart	1e-04	50	3	3	0	
20160920 035516	abril	rpart	1e-04	50	3	4	1055833	
20160920 035522	abril	rpart	1e-04	50	3	5	1055833	
20160920 035529	abril	rpart	1e-04	50	3	6	925833.3	
20160920 035537	abril	rpart	1e-04	50	3	7	1120833	
20160920 035545	abril	rpart	1e-04	50	3	8	1120833	
20160920 035554	abril	rpart	1e-04	50	3	9	1120833	
20160920 035605	abril	rpart	1e-04	50	3	10	1120833	
20160920 035615	abril	rpart	1e-04	50	3	11	1120833	
20160920 035627	abril	rpart	1e-04	50	3	12	1120833	
20160920 035639	abril	rpart	1e-04	50	3	13	1120833	
20160920 035655	abril	rpart	1e-04	50	3	14	1120833	
20160920 035711	abril	rpart	1e-04	50	3	15	1120833	
20160920 035727	abril	rpart	1e-04	50	3	16	1120833	
20160920 035745	abril	rpart	1e-04	50	3	17	1120833	
20160920 035801	abril	rpart	1e-04	50	3	18	1120833	
20160920 035817	abril	rpart	1e-04	50	3	19	1120833	
20160920 035833	abril	rpart	1e-04	50	3	20	1120833	
20160920 035838	abril	rpart	1e-04	50	4	3	0	
20160920 035843	abril	rpart	1e-04	50	4	4	1055833	
20160920 035850	abril	rpart	1e-04	50	4	5	1055833	
20160920 035856	abril	rpart	1e-04	50	4	6	902500	
20160920 035904	abril	rpart	1e-04	50	4	7	1097500	
20160920 035913	abril	rpart	1e-04	50	4	8	1097500	
20160920 035922	abril	rpart	1e-04	50	4	9	1097500	
20160920 035932	abril	rpart	1e-04	50	4	10	1097500	
20160920 035943	abril	rpart	1e-04	50	4	11	1097500	
20160920 035954	abril	rpart	1e-04	50	4	12	1097500	
20160920 040006	abril	rpart	1e-04	50	4	13	1097500	
20160920 040019	abril	rpart	1e-04	50	4	14	1097500	
20160920 040033	abril	rpart	1e-04	50	4	15	1097500	
20160920 040049	abril	rpart	1e-04	50	4	16	1097500	
20160920 040104	abril	rpart	1e-04	50	4	17	1097500	
20160920 040120	abril	rpart	1e-04	50	4	18	1097500	
20160920 040138	abril	rpart	1e-04	50	4	19	1097500	
20160920 040157	abril	rpart	1e-04	50	4	20	1097500	
20160920 040203	abril	rpart	1e-04	50	5	3	0	
20160920 040209	abril	rpart	1e-04	50	5	4	1055833	
20160920 040216	abril	rpart	1e-04	50	5	5	1055833	
20160920 040225	abril	rpart	1e-04	50	5	6	902500	
20160920 040232	abril	rpart	1e-04	50	5	7	1097500	
20160920 040241	abril	rpart	1e-04	50	5	8	1097500	
20160920 040250	abril	rpart	1e-04	50	5	9	1097500	
20160920 040300	abril	rpart	1e-04	50	5	10	1097500	
20160920 040311	abril	rpart	1e-04	50	5	11	1097500	
20160920 040323	abril	rpart	1e-04	50	5	12	1097500	
20160920 040337	abril	rpart	1e-04	50	5	13	1097500	
20160920 040350	abril	rpart	1e-04	50	5	14	1097500	
20160920 040403	abril	rpart	1e-04	50	5	15	1097500	
20160920 040418	abril	rpart	1e-04	50	5	16	1097500	
20160920 040432	abril	rpart	1e-04	50	5	17	1097500	
20160920 040450	abril	rpart	1e-04	50	5	18	1097500	
20160920 040506	abril	rpart	1e-04	50	5	19	1097500	
20160920 040527	abril	rpart	1e-04	50	5	20	1097500	
20160920 040532	abril	rpart	1e-04	100	2	3	0	
20160920 040537	abril	rpart	1e-04	100	2	4	1055833	
20160920 040543	abril	rpart	1e-04	100	2	5	1055833	
20160920 040550	abril	rpart	1e-04	100	2	6	1055833	
20160920 040558	abril	rpart	1e-04	100	2	7	1055833	
20160920 040606	abril	rpart	1e-04	100	2	8	1055833	
20160920 040616	abril	rpart	1e-04	100	2	9	1055833	
20160920 040627	abril	rpart	1e-04	100	2	10	1055833	
20160920 040638	abril	rpart	1e-04	100	2	11	1055833	
20160920 040649	abril	rpart	1e-04	100	2	12	1055833	
20160920 040705	abril	rpart	1e-04	100	2	13	1055833	
20160920 040718	abril	rpart	1e-04	100	2	14	1055833	
20160920 040733	abril	rpart	1e-04	100	2	15	1055833	
20160920 040748	abril	rpart	1e-04	100	2	16	1055833	
20160920 040803	abril	rpart	1e-04	100	2	17	1055833	
20160920 040818	abril	rpart	1e-04	100	2	18	1055833	
20160920 040835	abril	rpart	1e-04	100	2	19	1055833	
20160920 040853	abril	rpart	1e-04	100	2	20	1055833	
20160920 040858	abril	rpart	1e-04	100	3	3	0	
20160920 040905	abril	rpart	1e-04	100	3	4	1055833	
20160920 040912	abril	rpart	1e-04	100	3	5	1055833	
20160920 040919	abril	rpart	1e-04	100	3	6	1055833	
20160920 040927	abril	rpart	1e-04	100	3	7	1250833	
20160920 040935	abril	rpart	1e-04	100	3	8	1250833	
20160920 040945	abril	rpart	1e-04	100	3	9	1250833	
20160920 040955	abril	rpart	1e-04	100	3	10	1250833	
20160920 041005	abril	rpart	1e-04	100	3	11	1250833	
20160920 041019	abril	rpart	1e-04	100	3	12	1250833	
20160920 041031	abril	rpart	1e-04	100	3	13	1250833	
20160920 041044	abril	rpart	1e-04	100	3	14	1250833	
20160920 041057	abril	rpart	1e-04	100	3	15	1250833	
20160920 041112	abril	rpart	1e-04	100	3	16	1250833	
20160920 041127	abril	rpart	1e-04	100	3	17	1250833	
20160920 041142	abril	rpart	1e-04	100	3	18	1250833	
20160920 041159	abril	rpart	1e-04	100	3	19	1250833	
20160920 041218	abril	rpart	1e-04	100	3	20	1250833	
20160920 041223	abril	rpart	1e-04	100	4	3	0	
20160920 041228	abril	rpart	1e-04	100	4	4	1055833	
20160920 041234	abril	rpart	1e-04	100	4	5	1055833	
20160920 041243	abril	rpart	1e-04	100	4	6	1055833	
20160920 041251	abril	rpart	1e-04	100	4	7	1250833	
20160920 041300	abril	rpart	1e-04	100	4	8	1250833	
20160920 041312	abril	rpart	1e-04	100	4	9	1250833	
20160920 041323	abril	rpart	1e-04	100	4	10	1250833	
20160920 041333	abril	rpart	1e-04	100	4	11	1250833	
20160920 041347	abril	rpart	1e-04	100	4	12	1250833	
20160920 041359	abril	rpart	1e-04	100	4	13	1250833	
20160920 041411	abril	rpart	1e-04	100	4	14	1250833	
20160920 041425	abril	rpart	1e-04	100	4	15	1250833	
20160920 041442	abril	rpart	1e-04	100	4	16	1250833	
20160920 041456	abril	rpart	1e-04	100	4	17	1250833	
20160920 041512	abril	rpart	1e-04	100	4	18	1250833	
20160920 041528	abril	rpart	1e-04	100	4	19	1250833	
20160920 041544	abril	rpart	1e-04	100	4	20	1250833	
20160920 041548	abril	rpart	1e-04	100	5	3	0	
20160920 041555	abril	rpart	1e-04	100	5	4	1055833	
20160920 041602	abril	rpart	1e-04	100	5	5	1055833	
20160920 041609	abril	rpart	1e-04	100	5	6	1055833	
20160920 041616	abril	rpart	1e-04	100	5	7	1250833	
20160920 041625	abril	rpart	1e-04	100	5	8	1250833	
20160920 041634	abril	rpart	1e-04	100	5	9	1250833	
20160920 041644	abril	rpart	1e-04	100	5	10	1250833	
20160920 041655	abril	rpart	1e-04	100	5	11	1250833	
20160920 041709	abril	rpart	1e-04	100	5	12	1250833	
20160920 041722	abril	rpart	1e-04	100	5	13	1250833	
20160920 041735	abril	rpart	1e-04	100	5	14	1250833	
20160920 041749	abril	rpart	1e-04	100	5	15	1250833	
20160920 041803	abril	rpart	1e-04	100	5	16	1250833	
20160920 041818	abril	rpart	1e-04	100	5	17	1250833	
20160920 041833	abril	rpart	1e-04	100	5	18	1250833	
20160920 041849	abril	rpart	1e-04	100	5	19	1250833	
20160920 041908	abril	rpart	1e-04	100	5	20	1250833	
20160920 041913	abril	rpart	1e-04	200	2	3	0	
20160920 041918	abril	rpart	1e-04	200	2	4	595000	
20160920 041924	abril	rpart	1e-04	200	2	5	595000	
20160920 041932	abril	rpart	1e-04	200	2	6	595000	
20160920 041939	abril	rpart	1e-04	200	2	7	595000	
20160920 041948	abril	rpart	1e-04	200	2	8	595000	
20160920 041957	abril	rpart	1e-04	200	2	9	595000	
20160920 042007	abril	rpart	1e-04	200	2	10	595000	
20160920 042018	abril	rpart	1e-04	200	2	11	595000	
20160920 042029	abril	rpart	1e-04	200	2	12	595000	
20160920 042043	abril	rpart	1e-04	200	2	13	595000	
20160920 042057	abril	rpart	1e-04	200	2	14	595000	
20160920 042110	abril	rpart	1e-04	200	2	15	595000	
20160920 042126	abril	rpart	1e-04	200	2	16	595000	
20160920 042144	abril	rpart	1e-04	200	2	17	595000	
20160920 042159	abril	rpart	1e-04	200	2	18	595000	
20160920 042214	abril	rpart	1e-04	200	2	19	595000	
20160920 042232	abril	rpart	1e-04	200	2	20	595000	
20160920 042236	abril	rpart	1e-04	200	3	3	0	
20160920 042242	abril	rpart	1e-04	200	3	4	595000	
20160920 042248	abril	rpart	1e-04	200	3	5	595000	
20160920 042255	abril	rpart	1e-04	200	3	6	595000	
20160920 042303	abril	rpart	1e-04	200	3	7	595000	
20160920 042311	abril	rpart	1e-04	200	3	8	595000	
20160920 042323	abril	rpart	1e-04	200	3	9	595000	
20160920 042333	abril	rpart	1e-04	200	3	10	595000	
20160920 042344	abril	rpart	1e-04	200	3	11	595000	
20160920 042356	abril	rpart	1e-04	200	3	12	595000	
20160920 042408	abril	rpart	1e-04	200	3	13	595000	
20160920 042421	abril	rpart	1e-04	200	3	14	595000	
20160920 042434	abril	rpart	1e-04	200	3	15	595000	
20160920 042448	abril	rpart	1e-04	200	3	16	595000	
20160920 042503	abril	rpart	1e-04	200	3	17	595000	
20160920 042518	abril	rpart	1e-04	200	3	18	595000	
20160920 042534	abril	rpart	1e-04	200	3	19	595000	
20160920 042550	abril	rpart	1e-04	200	3	20	595000	
20160920 042554	abril	rpart	1e-04	200	4	3	0	
20160920 042602	abril	rpart	1e-04	200	4	4	595000	
20160920 042608	abril	rpart	1e-04	200	4	5	595000	
20160920 042615	abril	rpart	1e-04	200	4	6	595000	
20160920 042623	abril	rpart	1e-04	200	4	7	595000	
20160920 042631	abril	rpart	1e-04	200	4	8	595000	
20160920 042640	abril	rpart	1e-04	200	4	9	595000	
20160920 042650	abril	rpart	1e-04	200	4	10	595000	
20160920 042702	abril	rpart	1e-04	200	4	11	595000	
20160920 042716	abril	rpart	1e-04	200	4	12	595000	
20160920 042728	abril	rpart	1e-04	200	4	13	595000	
20160920 042741	abril	rpart	1e-04	200	4	14	595000	
20160920 042755	abril	rpart	1e-04	200	4	15	595000	
20160920 042809	abril	rpart	1e-04	200	4	16	595000	
20160920 042824	abril	rpart	1e-04	200	4	17	595000	
20160920 042841	abril	rpart	1e-04	200	4	18	595000	
20160920 042857	abril	rpart	1e-04	200	4	19	595000	
20160920 042914	abril	rpart	1e-04	200	4	20	595000	
20160920 042918	abril	rpart	1e-04	200	5	3	0	
20160920 042923	abril	rpart	1e-04	200	5	4	595000	
20160920 042929	abril	rpart	1e-04	200	5	5	595000	
20160920 042936	abril	rpart	1e-04	200	5	6	595000	
20160920 042944	abril	rpart	1e-04	200	5	7	595000	
20160920 042953	abril	rpart	1e-04	200	5	8	595000	
20160920 043002	abril	rpart	1e-04	200	5	9	595000	
20160920 043012	abril	rpart	1e-04	200	5	10	595000	
20160920 043023	abril	rpart	1e-04	200	5	11	595000	
20160920 043035	abril	rpart	1e-04	200	5	12	595000	
20160920 043047	abril	rpart	1e-04	200	5	13	595000	
20160920 043100	abril	rpart	1e-04	200	5	14	595000	
20160920 043113	abril	rpart	1e-04	200	5	15	595000	
20160920 043127	abril	rpart	1e-04	200	5	16	595000	
20160920 043143	abril	rpart	1e-04	200	5	17	595000	
20160920 043200	abril	rpart	1e-04	200	5	18	595000	
20160920 043219	abril	rpart	1e-04	200	5	19	595000	
20160920 043236	abril	rpart	1e-04	200	5	20	595000	
20160920 043241	abril	rpart	1e-04	300	2	3	0	
20160920 043249	abril	rpart	1e-04	300	2	4	595000	
20160920 043255	abril	rpart	1e-04	300	2	5	595000	
20160920 043302	abril	rpart	1e-04	300	2	6	595000	
20160920 043310	abril	rpart	1e-04	300	2	7	595000	
20160920 043318	abril	rpart	1e-04	300	2	8	595000	
20160920 043328	abril	rpart	1e-04	300	2	9	595000	
20160920 043337	abril	rpart	1e-04	300	2	10	595000	
20160920 043348	abril	rpart	1e-04	300	2	11	595000	
20160920 043359	abril	rpart	1e-04	300	2	12	595000	
20160920 043412	abril	rpart	1e-04	300	2	13	595000	
20160920 043425	abril	rpart	1e-04	300	2	14	595000	
20160920 043438	abril	rpart	1e-04	300	2	15	595000	
20160920 043455	abril	rpart	1e-04	300	2	16	595000	
20160920 043509	abril	rpart	1e-04	300	2	17	595000	
20160920 043523	abril	rpart	1e-04	300	2	18	595000	
20160920 043537	abril	rpart	1e-04	300	2	19	595000	
20160920 043555	abril	rpart	1e-04	300	2	20	595000	
20160920 043559	abril	rpart	1e-04	300	3	3	0	
20160920 043605	abril	rpart	1e-04	300	3	4	595000	
20160920 043613	abril	rpart	1e-04	300	3	5	595000	
20160920 043620	abril	rpart	1e-04	300	3	6	595000	
20160920 043627	abril	rpart	1e-04	300	3	7	595000	
20160920 043635	abril	rpart	1e-04	300	3	8	595000	
20160920 043645	abril	rpart	1e-04	300	3	9	595000	
20160920 043654	abril	rpart	1e-04	300	3	10	595000	
20160920 043706	abril	rpart	1e-04	300	3	11	595000	
20160920 043720	abril	rpart	1e-04	300	3	12	595000	
20160920 043734	abril	rpart	1e-04	300	3	13	595000	
20160920 043748	abril	rpart	1e-04	300	3	14	595000	
20160920 043803	abril	rpart	1e-04	300	3	15	595000	
20160920 043818	abril	rpart	1e-04	300	3	16	595000	
20160920 043834	abril	rpart	1e-04	300	3	17	595000	
20160920 043849	abril	rpart	1e-04	300	3	18	595000	
20160920 043904	abril	rpart	1e-04	300	3	19	595000	
20160920 043920	abril	rpart	1e-04	300	3	20	595000	
20160920 043925	abril	rpart	1e-04	300	4	3	0	
20160920 043930	abril	rpart	1e-04	300	4	4	595000	
20160920 043937	abril	rpart	1e-04	300	4	5	595000	
20160920 043945	abril	rpart	1e-04	300	4	6	595000	
20160920 043953	abril	rpart	1e-04	300	4	7	595000	
20160920 044002	abril	rpart	1e-04	300	4	8	595000	
20160920 044011	abril	rpart	1e-04	300	4	9	595000	
20160920 044021	abril	rpart	1e-04	300	4	10	595000	
20160920 044032	abril	rpart	1e-04	300	4	11	595000	
20160920 044043	abril	rpart	1e-04	300	4	12	595000	
20160920 044055	abril	rpart	1e-04	300	4	13	595000	
20160920 044108	abril	rpart	1e-04	300	4	14	595000	
20160920 044122	abril	rpart	1e-04	300	4	15	595000	
20160920 044136	abril	rpart	1e-04	300	4	16	595000	
20160920 044150	abril	rpart	1e-04	300	4	17	595000	
20160920 044206	abril	rpart	1e-04	300	4	18	595000	
20160920 044223	abril	rpart	1e-04	300	4	19	595000	
20160920 044241	abril	rpart	1e-04	300	4	20	595000	
20160920 044246	abril	rpart	1e-04	300	5	3	0	
20160920 044251	abril	rpart	1e-04	300	5	4	595000	
20160920 044257	abril	rpart	1e-04	300	5	5	595000	
20160920 044304	abril	rpart	1e-04	300	5	6	595000	
20160920 044311	abril	rpart	1e-04	300	5	7	595000	
20160920 044322	abril	rpart	1e-04	300	5	8	595000	
20160920 044332	abril	rpart	1e-04	300	5	9	595000	
20160920 044342	abril	rpart	1e-04	300	5	10	595000	
20160920 044353	abril	rpart	1e-04	300	5	11	595000	
20160920 044404	abril	rpart	1e-04	300	5	12	595000	
20160920 044416	abril	rpart	1e-04	300	5	13	595000	
20160920 044429	abril	rpart	1e-04	300	5	14	595000	
20160920 044444	abril	rpart	1e-04	300	5	15	595000	
20160920 044458	abril	rpart	1e-04	300	5	16	595000	
20160920 044515	abril	rpart	1e-04	300	5	17	595000	
20160920 044529	abril	rpart	1e-04	300	5	18	595000	
20160920 044545	abril	rpart	1e-04	300	5	19	595000	
20160920 044601	abril	rpart	1e-04	300	5	20	595000	
20160920 044606	abril	rpart	1e-04	400	2	3	0	
20160920 044611	abril	rpart	1e-04	400	2	4	595000	
20160920 044617	abril	rpart	1e-04	400	2	5	595000	
20160920 044624	abril	rpart	1e-04	400	2	6	595000	
20160920 044634	abril	rpart	1e-04	400	2	7	595000	
20160920 044642	abril	rpart	1e-04	400	2	8	595000	
20160920 044652	abril	rpart	1e-04	400	2	9	595000	
20160920 044702	abril	rpart	1e-04	400	2	10	595000	
20160920 044713	abril	rpart	1e-04	400	2	11	595000	
20160920 044728	abril	rpart	1e-04	400	2	12	595000	
20160920 044741	abril	rpart	1e-04	400	2	13	595000	
20160920 044757	abril	rpart	1e-04	400	2	14	595000	
20160920 044811	abril	rpart	1e-04	400	2	15	595000	
20160920 044825	abril	rpart	1e-04	400	2	16	595000	
20160920 044839	abril	rpart	1e-04	400	2	17	595000	
20160920 044855	abril	rpart	1e-04	400	2	18	595000	
20160920 044910	abril	rpart	1e-04	400	2	19	595000	
20160920 044925	abril	rpart	1e-04	400	2	20	595000	
20160920 044930	abril	rpart	1e-04	400	3	3	0	
20160920 044935	abril	rpart	1e-04	400	3	4	595000	
20160920 044942	abril	rpart	1e-04	400	3	5	595000	
20160920 044949	abril	rpart	1e-04	400	3	6	595000	
20160920 044956	abril	rpart	1e-04	400	3	7	595000	
20160920 045005	abril	rpart	1e-04	400	3	8	595000	
20160920 045015	abril	rpart	1e-04	400	3	9	595000	
20160920 045027	abril	rpart	1e-04	400	3	10	595000	
20160920 045037	abril	rpart	1e-04	400	3	11	595000	
20160920 045049	abril	rpart	1e-04	400	3	12	595000	
20160920 045101	abril	rpart	1e-04	400	3	13	595000	
20160920 045114	abril	rpart	1e-04	400	3	14	595000	
20160920 045129	abril	rpart	1e-04	400	3	15	595000	
20160920 045144	abril	rpart	1e-04	400	3	16	595000	
20160920 045159	abril	rpart	1e-04	400	3	17	595000	
20160920 045216	abril	rpart	1e-04	400	3	18	595000	
20160920 045233	abril	rpart	1e-04	400	3	19	595000	
20160920 045248	abril	rpart	1e-04	400	3	20	595000	
20160920 045253	abril	rpart	1e-04	400	4	3	0	
20160920 045300	abril	rpart	1e-04	400	4	4	595000	
20160920 045307	abril	rpart	1e-04	400	4	5	595000	
20160920 045315	abril	rpart	1e-04	400	4	6	595000	
20160920 045323	abril	rpart	1e-04	400	4	7	595000	
20160920 045331	abril	rpart	1e-04	400	4	8	595000	
20160920 045343	abril	rpart	1e-04	400	4	9	595000	
20160920 045353	abril	rpart	1e-04	400	4	10	595000	
20160920 045403	abril	rpart	1e-04	400	4	11	595000	
20160920 045415	abril	rpart	1e-04	400	4	12	595000	
20160920 045427	abril	rpart	1e-04	400	4	13	595000	
20160920 045440	abril	rpart	1e-04	400	4	14	595000	
20160920 045455	abril	rpart	1e-04	400	4	15	595000	
20160920 045510	abril	rpart	1e-04	400	4	16	595000	
20160920 045524	abril	rpart	1e-04	400	4	17	595000	
20160920 045538	abril	rpart	1e-04	400	4	18	595000	
20160920 045553	abril	rpart	1e-04	400	4	19	595000	
20160920 045610	abril	rpart	1e-04	400	4	20	595000	
20160920 045615	abril	rpart	1e-04	400	5	3	0	
20160920 045621	abril	rpart	1e-04	400	5	4	595000	
20160920 045627	abril	rpart	1e-04	400	5	5	595000	
20160920 045633	abril	rpart	1e-04	400	5	6	595000	
20160920 045641	abril	rpart	1e-04	400	5	7	595000	
20160920 045649	abril	rpart	1e-04	400	5	8	595000	
20160920 045658	abril	rpart	1e-04	400	5	9	595000	
20160920 045709	abril	rpart	1e-04	400	5	10	595000	
20160920 045724	abril	rpart	1e-04	400	5	11	595000	
20160920 045736	abril	rpart	1e-04	400	5	12	595000	
20160920 045748	abril	rpart	1e-04	400	5	13	595000	
20160920 045804	abril	rpart	1e-04	400	5	14	595000	
20160920 045818	abril	rpart	1e-04	400	5	15	595000	
20160920 045832	abril	rpart	1e-04	400	5	16	595000	
20160920 045846	abril	rpart	1e-04	400	5	17	595000	
20160920 045901	abril	rpart	1e-04	400	5	18	595000	
20160920 045917	abril	rpart	1e-04	400	5	19	595000	
20160920 045932	abril	rpart	1e-04	400	5	20	595000	
20160920 045937	abril	rpart	1e-04	500	2	3	0	
20160920 045942	abril	rpart	1e-04	500	2	4	0	
20160920 045948	abril	rpart	1e-04	500	2	5	0	
20160920 045955	abril	rpart	1e-04	500	2	6	0	
20160920 050003	abril	rpart	1e-04	500	2	7	0	
20160920 050011	abril	rpart	1e-04	500	2	8	0	
20160920 050020	abril	rpart	1e-04	500	2	9	0	
20160920 050030	abril	rpart	1e-04	500	2	10	0	
