fecha	archivo	algoritmo	cp	minsplit	minbucket	maxdepth	ganancias	
20160921 033538	abril	rpart	0.001	200	2	14	0	
20160921 033551	abril	rpart	0.001	200	2	15	0	
20160921 033604	abril	rpart	0.001	200	2	16	0	
20160921 033619	abril	rpart	0.001	200	2	17	0	
20160921 033634	abril	rpart	0.001	200	2	18	0	
20160921 033649	abril	rpart	0.001	200	2	19	0	
20160921 033706	abril	rpart	0.001	200	2	20	0	
20160921 033711	abril	rpart	0.001	200	3	4	0	
20160921 033717	abril	rpart	0.001	200	3	5	0	
20160921 033724	abril	rpart	0.001	200	3	6	0	
20160921 033731	abril	rpart	0.001	200	3	7	0	
20160921 033739	abril	rpart	0.001	200	3	8	0	
20160921 033750	abril	rpart	0.001	200	3	9	0	
20160921 033800	abril	rpart	0.001	200	3	10	0	
20160921 033812	abril	rpart	0.001	200	3	11	0	
20160921 033823	abril	rpart	0.001	200	3	12	0	
20160921 033835	abril	rpart	0.001	200	3	13	0	
20160921 033849	abril	rpart	0.001	200	3	14	0	
20160921 033902	abril	rpart	0.001	200	3	15	0	
20160921 033917	abril	rpart	0.001	200	3	16	0	
20160921 033930	abril	rpart	0.001	200	3	17	0	
20160921 033944	abril	rpart	0.001	200	3	18	0	
20160921 033958	abril	rpart	0.001	200	3	19	0	
20160921 034013	abril	rpart	0.001	200	3	20	0	
20160921 034020	abril	rpart	0.001	200	4	4	0	
20160921 034026	abril	rpart	0.001	200	4	5	0	
20160921 034033	abril	rpart	0.001	200	4	6	0	
20160921 034041	abril	rpart	0.001	200	4	7	0	
20160921 034051	abril	rpart	0.001	200	4	8	0	
20160921 034101	abril	rpart	0.001	200	4	9	0	
20160921 034111	abril	rpart	0.001	200	4	10	0	
20160921 034121	abril	rpart	0.001	200	4	11	0	
20160921 034132	abril	rpart	0.001	200	4	12	0	
20160921 034143	abril	rpart	0.001	200	4	13	0	
20160921 034155	abril	rpart	0.001	200	4	14	0	
20160921 034208	abril	rpart	0.001	200	4	15	0	
20160921 034222	abril	rpart	0.001	200	4	16	0	
20160921 034236	abril	rpart	0.001	200	4	17	0	
20160921 034250	abril	rpart	0.001	200	4	18	0	
20160921 034305	abril	rpart	0.001	200	4	19	0	
20160921 034323	abril	rpart	0.001	200	4	20	0	
20160921 034328	abril	rpart	0.001	200	5	4	0	
20160921 034336	abril	rpart	0.001	200	5	5	0	
20160921 034343	abril	rpart	0.001	200	5	6	0	
20160921 034350	abril	rpart	0.001	200	5	7	0	
20160921 034359	abril	rpart	0.001	200	5	8	0	
20160921 034409	abril	rpart	0.001	200	5	9	0	
20160921 034420	abril	rpart	0.001	200	5	10	0	
20160921 034431	abril	rpart	0.001	200	5	11	0	
20160921 034444	abril	rpart	0.001	200	5	12	0	
20160921 034456	abril	rpart	0.001	200	5	13	0	
20160921 034508	abril	rpart	0.001	200	5	14	0	
20160921 034521	abril	rpart	0.001	200	5	15	0	
20160921 034534	abril	rpart	0.001	200	5	16	0	
20160921 034551	abril	rpart	0.001	200	5	17	0	
20160921 034606	abril	rpart	0.001	200	5	18	0	
20160921 034621	abril	rpart	0.001	200	5	19	0	
20160921 034637	abril	rpart	0.001	200	5	20	0	
20160921 034642	abril	rpart	0.001	300	2	4	0	
20160921 034648	abril	rpart	0.001	300	2	5	0	
20160921 034655	abril	rpart	0.001	300	2	6	0	
20160921 034704	abril	rpart	0.001	300	2	7	0	
20160921 034713	abril	rpart	0.001	300	2	8	0	
20160921 034721	abril	rpart	0.001	300	2	9	0	
20160921 034731	abril	rpart	0.001	300	2	10	0	
20160921 034742	abril	rpart	0.001	300	2	11	0	
20160921 034752	abril	rpart	0.001	300	2	12	0	
20160921 034805	abril	rpart	0.001	300	2	13	0	
20160921 034818	abril	rpart	0.001	300	2	14	0	
20160921 034830	abril	rpart	0.001	300	2	15	0	
20160921 034843	abril	rpart	0.001	300	2	16	0	
20160921 034900	abril	rpart	0.001	300	2	17	0	
20160921 034914	abril	rpart	0.001	300	2	18	0	
20160921 034928	abril	rpart	0.001	300	2	19	0	
20160921 034943	abril	rpart	0.001	300	2	20	0	
20160921 034948	abril	rpart	0.001	300	3	4	0	
20160921 034954	abril	rpart	0.001	300	3	5	0	
20160921 035002	abril	rpart	0.001	300	3	6	0	
20160921 035012	abril	rpart	0.001	300	3	7	0	
20160921 035021	abril	rpart	0.001	300	3	8	0	
20160921 035029	abril	rpart	0.001	300	3	9	0	
20160921 035039	abril	rpart	0.001	300	3	10	0	
20160921 035050	abril	rpart	0.001	300	3	11	0	
20160921 035101	abril	rpart	0.001	300	3	12	0	
20160921 035112	abril	rpart	0.001	300	3	13	0	
20160921 035127	abril	rpart	0.001	300	3	14	0	
20160921 035139	abril	rpart	0.001	300	3	15	0	
20160921 035152	abril	rpart	0.001	300	3	16	0	
20160921 035206	abril	rpart	0.001	300	3	17	0	
20160921 035219	abril	rpart	0.001	300	3	18	0	
20160921 035234	abril	rpart	0.001	300	3	19	0	
20160921 035251	abril	rpart	0.001	300	3	20	0	
20160921 035257	abril	rpart	0.001	300	4	4	0	
20160921 035303	abril	rpart	0.001	300	4	5	0	
20160921 035310	abril	rpart	0.001	300	4	6	0	
20160921 035318	abril	rpart	0.001	300	4	7	0	
20160921 035326	abril	rpart	0.001	300	4	8	0	
20160921 035337	abril	rpart	0.001	300	4	9	0	
20160921 035346	abril	rpart	0.001	300	4	10	0	
20160921 035357	abril	rpart	0.001	300	4	11	0	
20160921 035407	abril	rpart	0.001	300	4	12	0	
20160921 035418	abril	rpart	0.001	300	4	13	0	
20160921 035430	abril	rpart	0.001	300	4	14	0	
20160921 035445	abril	rpart	0.001	300	4	15	0	
20160921 035458	abril	rpart	0.001	300	4	16	0	
20160921 035514	abril	rpart	0.001	300	4	17	0	
20160921 035528	abril	rpart	0.001	300	4	18	0	
20160921 035542	abril	rpart	0.001	300	4	19	0	
20160921 035557	abril	rpart	0.001	300	4	20	0	
20160921 035602	abril	rpart	0.001	300	5	4	0	
20160921 035608	abril	rpart	0.001	300	5	5	0	
20160921 035615	abril	rpart	0.001	300	5	6	0	
20160921 035623	abril	rpart	0.001	300	5	7	0	
20160921 035631	abril	rpart	0.001	300	5	8	0	
20160921 035639	abril	rpart	0.001	300	5	9	0	
20160921 035650	abril	rpart	0.001	300	5	10	0	
20160921 035702	abril	rpart	0.001	300	5	11	0	
20160921 035712	abril	rpart	0.001	300	5	12	0	
20160921 035724	abril	rpart	0.001	300	5	13	0	
20160921 035736	abril	rpart	0.001	300	5	14	0	
20160921 035748	abril	rpart	0.001	300	5	15	0	
20160921 035801	abril	rpart	0.001	300	5	16	0	
20160921 035815	abril	rpart	0.001	300	5	17	0	
20160921 035832	abril	rpart	0.001	300	5	18	0	
20160921 035849	abril	rpart	0.001	300	5	19	0	
20160921 035905	abril	rpart	0.001	300	5	20	0	
20160921 035910	abril	rpart	0.001	400	2	4	0	
20160921 035916	abril	rpart	0.001	400	2	5	0	
20160921 035923	abril	rpart	0.001	400	2	6	0	
20160921 035931	abril	rpart	0.001	400	2	7	0	
20160921 035939	abril	rpart	0.001	400	2	8	0	
20160921 035947	abril	rpart	0.001	400	2	9	0	
20160921 035959	abril	rpart	0.001	400	2	10	0	
20160921 040010	abril	rpart	0.001	400	2	11	0	
20160921 040021	abril	rpart	0.001	400	2	12	0	
20160921 040033	abril	rpart	0.001	400	2	13	0	
20160921 040045	abril	rpart	0.001	400	2	14	0	
20160921 040059	abril	rpart	0.001	400	2	15	0	
20160921 040112	abril	rpart	0.001	400	2	16	0	
20160921 040128	abril	rpart	0.001	400	2	17	0	
20160921 040141	abril	rpart	0.001	400	2	18	0	
20160921 040155	abril	rpart	0.001	400	2	19	0	
20160921 040210	abril	rpart	0.001	400	2	20	0	
20160921 040215	abril	rpart	0.001	400	3	4	0	
20160921 040221	abril	rpart	0.001	400	3	5	0	
20160921 040227	abril	rpart	0.001	400	3	6	0	
20160921 040234	abril	rpart	0.001	400	3	7	0	
20160921 040243	abril	rpart	0.001	400	3	8	0	
20160921 040251	abril	rpart	0.001	400	3	9	0	
20160921 040301	abril	rpart	0.001	400	3	10	0	
20160921 040311	abril	rpart	0.001	400	3	11	0	
20160921 040322	abril	rpart	0.001	400	3	12	0	
20160921 040336	abril	rpart	0.001	400	3	13	0	
20160921 040348	abril	rpart	0.001	400	3	14	0	
20160921 040400	abril	rpart	0.001	400	3	15	0	
20160921 040413	abril	rpart	0.001	400	3	16	0	
20160921 040426	abril	rpart	0.001	400	3	17	0	
20160921 040440	abril	rpart	0.001	400	3	18	0	
20160921 040455	abril	rpart	0.001	400	3	19	0	
20160921 040510	abril	rpart	0.001	400	3	20	0	
20160921 040515	abril	rpart	0.001	400	4	4	0	
20160921 040521	abril	rpart	0.001	400	4	5	0	
20160921 040528	abril	rpart	0.001	400	4	6	0	
20160921 040536	abril	rpart	0.001	400	4	7	0	
20160921 040544	abril	rpart	0.001	400	4	8	0	
20160921 040553	abril	rpart	0.001	400	4	9	0	
20160921 040605	abril	rpart	0.001	400	4	10	0	
20160921 040615	abril	rpart	0.001	400	4	11	0	
20160921 040626	abril	rpart	0.001	400	4	12	0	
20160921 040637	abril	rpart	0.001	400	4	13	0	
20160921 040652	abril	rpart	0.001	400	4	14	0	
20160921 040707	abril	rpart	0.001	400	4	15	0	
20160921 040719	abril	rpart	0.001	400	4	16	0	
20160921 040732	abril	rpart	0.001	400	4	17	0	
20160921 040746	abril	rpart	0.001	400	4	18	0	
20160921 040801	abril	rpart	0.001	400	4	19	0	
20160921 040815	abril	rpart	0.001	400	4	20	0	
20160921 040821	abril	rpart	0.001	400	5	4	0	
20160921 040827	abril	rpart	0.001	400	5	5	0	
20160921 040834	abril	rpart	0.001	400	5	6	0	
20160921 040843	abril	rpart	0.001	400	5	7	0	
20160921 040852	abril	rpart	0.001	400	5	8	0	
20160921 040901	abril	rpart	0.001	400	5	9	0	
20160921 040911	abril	rpart	0.001	400	5	10	0	
20160921 040921	abril	rpart	0.001	400	5	11	0	
20160921 040933	abril	rpart	0.001	400	5	12	0	
20160921 040944	abril	rpart	0.001	400	5	13	0	
20160921 040957	abril	rpart	0.001	400	5	14	0	
20160921 041010	abril	rpart	0.001	400	5	15	0	
20160921 041023	abril	rpart	0.001	400	5	16	0	
20160921 041036	abril	rpart	0.001	400	5	17	0	
20160921 041050	abril	rpart	0.001	400	5	18	0	
20160921 041105	abril	rpart	0.001	400	5	19	0	
20160921 041121	abril	rpart	0.001	400	5	20	0	
20160921 041127	abril	rpart	0.005	20	2	4	830000	
20160921 041133	abril	rpart	0.005	20	2	5	830000	
20160921 041140	abril	rpart	0.005	20	2	6	830000	
20160921 041147	abril	rpart	0.005	20	2	7	830000	
20160921 041156	abril	rpart	0.005	20	2	8	830000	
20160921 041205	abril	rpart	0.005	20	2	9	830000	
20160921 041214	abril	rpart	0.005	20	2	10	830000	
20160921 041225	abril	rpart	0.005	20	2	11	830000	
20160921 041236	abril	rpart	0.005	20	2	12	830000	
20160921 041250	abril	rpart	0.005	20	2	13	830000	
20160921 041302	abril	rpart	0.005	20	2	14	830000	
20160921 041315	abril	rpart	0.005	20	2	15	830000	
20160921 041328	abril	rpart	0.005	20	2	16	830000	
20160921 041342	abril	rpart	0.005	20	2	17	830000	
20160921 041356	abril	rpart	0.005	20	2	18	830000	
20160921 041412	abril	rpart	0.005	20	2	19	830000	
20160921 041427	abril	rpart	0.005	20	2	20	830000	
20160921 041434	abril	rpart	0.005	20	3	4	830000	
20160921 041442	abril	rpart	0.005	20	3	5	830000	
20160921 041449	abril	rpart	0.005	20	3	6	830000	
20160921 041457	abril	rpart	0.005	20	3	7	830000	
20160921 041506	abril	rpart	0.005	20	3	8	830000	
20160921 041514	abril	rpart	0.005	20	3	9	830000	
20160921 041524	abril	rpart	0.005	20	3	10	830000	
20160921 041534	abril	rpart	0.005	20	3	11	830000	
20160921 041546	abril	rpart	0.005	20	3	12	830000	
20160921 041557	abril	rpart	0.005	20	3	13	830000	
20160921 041612	abril	rpart	0.005	20	3	14	830000	
20160921 041627	abril	rpart	0.005	20	3	15	830000	
20160921 041641	abril	rpart	0.005	20	3	16	830000	
20160921 041656	abril	rpart	0.005	20	3	17	830000	
20160921 041712	abril	rpart	0.005	20	3	18	830000	
20160921 041728	abril	rpart	0.005	20	3	19	830000	
20160921 041743	abril	rpart	0.005	20	3	20	830000	
20160921 041749	abril	rpart	0.005	20	4	4	830000	
20160921 041756	abril	rpart	0.005	20	4	5	830000	
20160921 041804	abril	rpart	0.005	20	4	6	830000	
20160921 041811	abril	rpart	0.005	20	4	7	830000	
20160921 041822	abril	rpart	0.005	20	4	8	830000	
20160921 041831	abril	rpart	0.005	20	4	9	830000	
20160921 041842	abril	rpart	0.005	20	4	10	830000	
20160921 041853	abril	rpart	0.005	20	4	11	830000	
20160921 041904	abril	rpart	0.005	20	4	12	830000	
20160921 041918	abril	rpart	0.005	20	4	13	830000	
20160921 041931	abril	rpart	0.005	20	4	14	830000	
20160921 041944	abril	rpart	0.005	20	4	15	830000	
20160921 042000	abril	rpart	0.005	20	4	16	830000	
20160921 042015	abril	rpart	0.005	20	4	17	830000	
20160921 042031	abril	rpart	0.005	20	4	18	830000	
20160921 042048	abril	rpart	0.005	20	4	19	830000	
20160921 042106	abril	rpart	0.005	20	4	20	830000	
20160921 042111	abril	rpart	0.005	20	5	4	830000	
20160921 042117	abril	rpart	0.005	20	5	5	830000	
20160921 042124	abril	rpart	0.005	20	5	6	832500	
20160921 042131	abril	rpart	0.005	20	5	7	832500	
20160921 042139	abril	rpart	0.005	20	5	8	832500	
20160921 042148	abril	rpart	0.005	20	5	9	832500	
20160921 042157	abril	rpart	0.005	20	5	10	832500	
20160921 042208	abril	rpart	0.005	20	5	11	832500	
20160921 042219	abril	rpart	0.005	20	5	12	832500	
20160921 042230	abril	rpart	0.005	20	5	13	832500	
20160921 042242	abril	rpart	0.005	20	5	14	832500	
20160921 042255	abril	rpart	0.005	20	5	15	832500	
20160921 042309	abril	rpart	0.005	20	5	16	832500	
20160921 042325	abril	rpart	0.005	20	5	17	832500	
20160921 042341	abril	rpart	0.005	20	5	18	832500	
20160921 042356	abril	rpart	0.005	20	5	19	832500	
20160921 042412	abril	rpart	0.005	20	5	20	832500	
20160921 042417	abril	rpart	0.005	50	2	4	0	
20160921 042423	abril	rpart	0.005	50	2	5	0	
20160921 042430	abril	rpart	0.005	50	2	6	0	
20160921 042437	abril	rpart	0.005	50	2	7	0	
20160921 042446	abril	rpart	0.005	50	2	8	0	
20160921 042455	abril	rpart	0.005	50	2	9	0	
20160921 042506	abril	rpart	0.005	50	2	10	0	
20160921 042517	abril	rpart	0.005	50	2	11	0	
20160921 042528	abril	rpart	0.005	50	2	12	0	
20160921 042541	abril	rpart	0.005	50	2	13	0	
20160921 042553	abril	rpart	0.005	50	2	14	0	
20160921 042606	abril	rpart	0.005	50	2	15	0	
20160921 042619	abril	rpart	0.005	50	2	16	0	
20160921 042635	abril	rpart	0.005	50	2	17	0	
20160921 042648	abril	rpart	0.005	50	2	18	0	
20160921 042703	abril	rpart	0.005	50	2	19	0	
20160921 042718	abril	rpart	0.005	50	2	20	0	
20160921 042723	abril	rpart	0.005	50	3	4	830000	
20160921 042729	abril	rpart	0.005	50	3	5	830000	
20160921 042736	abril	rpart	0.005	50	3	6	830000	
20160921 042743	abril	rpart	0.005	50	3	7	830000	
20160921 042751	abril	rpart	0.005	50	3	8	830000	
20160921 042800	abril	rpart	0.005	50	3	9	830000	
20160921 042810	abril	rpart	0.005	50	3	10	830000	
20160921 042820	abril	rpart	0.005	50	3	11	830000	
20160921 042832	abril	rpart	0.005	50	3	12	830000	
20160921 042845	abril	rpart	0.005	50	3	13	830000	
20160921 042902	abril	rpart	0.005	50	3	14	830000	
20160921 042915	abril	rpart	0.005	50	3	15	830000	
20160921 042928	abril	rpart	0.005	50	3	16	830000	
20160921 042942	abril	rpart	0.005	50	3	17	830000	
20160921 042959	abril	rpart	0.005	50	3	18	830000	
20160921 043014	abril	rpart	0.005	50	3	19	830000	
20160921 043029	abril	rpart	0.005	50	3	20	830000	
20160921 043035	abril	rpart	0.005	50	4	4	830000	
20160921 043041	abril	rpart	0.005	50	4	5	830000	
20160921 043047	abril	rpart	0.005	50	4	6	830000	
20160921 043055	abril	rpart	0.005	50	4	7	830000	
20160921 043103	abril	rpart	0.005	50	4	8	830000	
20160921 043112	abril	rpart	0.005	50	4	9	830000	
20160921 043122	abril	rpart	0.005	50	4	10	830000	
20160921 043132	abril	rpart	0.005	50	4	11	830000	
20160921 043143	abril	rpart	0.005	50	4	12	830000	
20160921 043154	abril	rpart	0.005	50	4	13	830000	
20160921 043206	abril	rpart	0.005	50	4	14	830000	
20160921 043219	abril	rpart	0.005	50	4	15	830000	
20160921 043232	abril	rpart	0.005	50	4	16	830000	
20160921 043246	abril	rpart	0.005	50	4	17	830000	
20160921 043300	abril	rpart	0.005	50	4	18	830000	
20160921 043318	abril	rpart	0.005	50	4	19	830000	
20160921 043334	abril	rpart	0.005	50	4	20	830000	
20160921 043339	abril	rpart	0.005	50	5	4	830000	
20160921 043346	abril	rpart	0.005	50	5	5	830000	
20160921 043352	abril	rpart	0.005	50	5	6	830000	
20160921 043359	abril	rpart	0.005	50	5	7	830000	
20160921 043410	abril	rpart	0.005	50	5	8	830000	
20160921 043419	abril	rpart	0.005	50	5	9	830000	
20160921 043429	abril	rpart	0.005	50	5	10	830000	
20160921 043440	abril	rpart	0.005	50	5	11	830000	
20160921 043450	abril	rpart	0.005	50	5	12	830000	
20160921 043503	abril	rpart	0.005	50	5	13	830000	
20160921 043516	abril	rpart	0.005	50	5	14	830000	
20160921 043532	abril	rpart	0.005	50	5	15	830000	
20160921 043545	abril	rpart	0.005	50	5	16	830000	
20160921 043558	abril	rpart	0.005	50	5	17	830000	
20160921 043613	abril	rpart	0.005	50	5	18	830000	
20160921 043630	abril	rpart	0.005	50	5	19	830000	
20160921 043647	abril	rpart	0.005	50	5	20	830000	
20160921 043652	abril	rpart	0.005	100	2	4	0	
20160921 043657	abril	rpart	0.005	100	2	5	0	
20160921 043704	abril	rpart	0.005	100	2	6	0	
20160921 043712	abril	rpart	0.005	100	2	7	0	
20160921 043720	abril	rpart	0.005	100	2	8	0	
20160921 043729	abril	rpart	0.005	100	2	9	0	
20160921 043738	abril	rpart	0.005	100	2	10	0	
20160921 043748	abril	rpart	0.005	100	2	11	0	
20160921 043759	abril	rpart	0.005	100	2	12	0	
20160921 043810	abril	rpart	0.005	100	2	13	0	
20160921 043822	abril	rpart	0.005	100	2	14	0	
20160921 043834	abril	rpart	0.005	100	2	15	0	
20160921 043847	abril	rpart	0.005	100	2	16	0	
20160921 043903	abril	rpart	0.005	100	2	17	0	
20160921 043917	abril	rpart	0.005	100	2	18	0	
20160921 043932	abril	rpart	0.005	100	2	19	0	
20160921 043949	abril	rpart	0.005	100	2	20	0	
20160921 043954	abril	rpart	0.005	100	3	4	0	
20160921 044002	abril	rpart	0.005	100	3	5	0	
20160921 044009	abril	rpart	0.005	100	3	6	0	
20160921 044017	abril	rpart	0.005	100	3	7	0	
20160921 044025	abril	rpart	0.005	100	3	8	0	
20160921 044035	abril	rpart	0.005	100	3	9	0	
20160921 044045	abril	rpart	0.005	100	3	10	0	
20160921 044055	abril	rpart	0.005	100	3	11	0	
20160921 044106	abril	rpart	0.005	100	3	12	0	
20160921 044119	abril	rpart	0.005	100	3	13	0	
20160921 044132	abril	rpart	0.005	100	3	14	0	
20160921 044144	abril	rpart	0.005	100	3	15	0	
20160921 044157	abril	rpart	0.005	100	3	16	0	
20160921 044211	abril	rpart	0.005	100	3	17	0	
20160921 044225	abril	rpart	0.005	100	3	18	0	
20160921 044239	abril	rpart	0.005	100	3	19	0	
20160921 044255	abril	rpart	0.005	100	3	20	0	
20160921 044300	abril	rpart	0.005	100	4	4	0	
20160921 044306	abril	rpart	0.005	100	4	5	0	
20160921 044313	abril	rpart	0.005	100	4	6	0	
20160921 044321	abril	rpart	0.005	100	4	7	0	
20160921 044329	abril	rpart	0.005	100	4	8	0	
20160921 044338	abril	rpart	0.005	100	4	9	0	
20160921 044348	abril	rpart	0.005	100	4	10	0	
20160921 044358	abril	rpart	0.005	100	4	11	0	
20160921 044409	abril	rpart	0.005	100	4	12	0	
20160921 044421	abril	rpart	0.005	100	4	13	0	
20160921 044432	abril	rpart	0.005	100	4	14	0	
20160921 044445	abril	rpart	0.005	100	4	15	0	
20160921 044458	abril	rpart	0.005	100	4	16	0	
20160921 044514	abril	rpart	0.005	100	4	17	0	
20160921 044528	abril	rpart	0.005	100	4	18	0	
20160921 044543	abril	rpart	0.005	100	4	19	0	
20160921 044557	abril	rpart	0.005	100	4	20	0	
20160921 044603	abril	rpart	0.005	100	5	4	0	
20160921 044609	abril	rpart	0.005	100	5	5	0	
20160921 044615	abril	rpart	0.005	100	5	6	0	
20160921 044623	abril	rpart	0.005	100	5	7	0	
20160921 044631	abril	rpart	0.005	100	5	8	0	
20160921 044640	abril	rpart	0.005	100	5	9	0	
20160921 044653	abril	rpart	0.005	100	5	10	0	
20160921 044704	abril	rpart	0.005	100	5	11	0	
20160921 044715	abril	rpart	0.005	100	5	12	0	
20160921 044729	abril	rpart	0.005	100	5	13	0	
20160921 044742	abril	rpart	0.005	100	5	14	0	
20160921 044755	abril	rpart	0.005	100	5	15	0	
20160921 044813	abril	rpart	0.005	100	5	16	0	
20160921 044826	abril	rpart	0.005	100	5	17	0	
20160921 044842	abril	rpart	0.005	100	5	18	0	
20160921 044857	abril	rpart	0.005	100	5	19	0	
20160921 044915	abril	rpart	0.005	100	5	20	0	
20160921 044920	abril	rpart	0.005	200	2	4	0	
20160921 044928	abril	rpart	0.005	200	2	5	0	
20160921 044935	abril	rpart	0.005	200	2	6	0	
20160921 044942	abril	rpart	0.005	200	2	7	0	
20160921 044950	abril	rpart	0.005	200	2	8	0	
20160921 045000	abril	rpart	0.005	200	2	9	0	
20160921 045011	abril	rpart	0.005	200	2	10	0	
20160921 045021	abril	rpart	0.005	200	2	11	0	
20160921 045031	abril	rpart	0.005	200	2	12	0	
20160921 045043	abril	rpart	0.005	200	2	13	0	
20160921 045054	abril	rpart	0.005	200	2	14	0	
20160921 045106	abril	rpart	0.005	200	2	15	0	
20160921 045118	abril	rpart	0.005	200	2	16	0	
20160921 045131	abril	rpart	0.005	200	2	17	0	
20160921 045145	abril	rpart	0.005	200	2	18	0	
20160921 045159	abril	rpart	0.005	200	2	19	0	
20160921 045213	abril	rpart	0.005	200	2	20	0	
20160921 045219	abril	rpart	0.005	200	3	4	0	
20160921 045224	abril	rpart	0.005	200	3	5	0	
20160921 045231	abril	rpart	0.005	200	3	6	0	
20160921 045241	abril	rpart	0.005	200	3	7	0	
20160921 045249	abril	rpart	0.005	200	3	8	0	
20160921 045258	abril	rpart	0.005	200	3	9	0	
20160921 045308	abril	rpart	0.005	200	3	10	0	
20160921 045318	abril	rpart	0.005	200	3	11	0	
20160921 045330	abril	rpart	0.005	200	3	12	0	
20160921 045342	abril	rpart	0.005	200	3	13	0	
20160921 045354	abril	rpart	0.005	200	3	14	0	
20160921 045406	abril	rpart	0.005	200	3	15	0	
20160921 045418	abril	rpart	0.005	200	3	16	0	
20160921 045432	abril	rpart	0.005	200	3	17	0	
20160921 045447	abril	rpart	0.005	200	3	18	0	
20160921 045503	abril	rpart	0.005	200	3	19	0	
20160921 045521	abril	rpart	0.005	200	3	20	0	
20160921 045527	abril	rpart	0.005	200	4	4	0	
20160921 045533	abril	rpart	0.005	200	4	5	0	
20160921 045541	abril	rpart	0.005	200	4	6	0	
20160921 045549	abril	rpart	0.005	200	4	7	0	
20160921 045557	abril	rpart	0.005	200	4	8	0	
20160921 045606	abril	rpart	0.005	200	4	9	0	
20160921 045615	abril	rpart	0.005	200	4	10	0	
20160921 045626	abril	rpart	0.005	200	4	11	0	
20160921 045637	abril	rpart	0.005	200	4	12	0	
20160921 045648	abril	rpart	0.005	200	4	13	0	
20160921 045700	abril	rpart	0.005	200	4	14	0	
20160921 045712	abril	rpart	0.005	200	4	15	0	
20160921 045727	abril	rpart	0.005	200	4	16	0	
20160921 045740	abril	rpart	0.005	200	4	17	0	
20160921 045754	abril	rpart	0.005	200	4	18	0	
20160921 045811	abril	rpart	0.005	200	4	19	0	
20160921 045825	abril	rpart	0.005	200	4	20	0	
20160921 045831	abril	rpart	0.005	200	5	4	0	
20160921 045837	abril	rpart	0.005	200	5	5	0	
20160921 045843	abril	rpart	0.005	200	5	6	0	
20160921 045851	abril	rpart	0.005	200	5	7	0	
20160921 045859	abril	rpart	0.005	200	5	8	0	
20160921 045908	abril	rpart	0.005	200	5	9	0	
20160921 045918	abril	rpart	0.005	200	5	10	0	
20160921 045928	abril	rpart	0.005	200	5	11	0	
20160921 045938	abril	rpart	0.005	200	5	12	0	
20160921 045950	abril	rpart	0.005	200	5	13	0	
20160921 050002	abril	rpart	0.005	200	5	14	0	
20160921 050017	abril	rpart	0.005	200	5	15	0	
20160921 050030	abril	rpart	0.005	200	5	16	0	
20160921 050043	abril	rpart	0.005	200	5	17	0	
20160921 050057	abril	rpart	0.005	200	5	18	0	
20160921 050112	abril	rpart	0.005	200	5	19	0	
20160921 050127	abril	rpart	0.005	200	5	20	0	
20160921 050132	abril	rpart	0.005	300	2	4	0	
20160921 050138	abril	rpart	0.005	300	2	5	0	
20160921 050145	abril	rpart	0.005	300	2	6	0	
20160921 050154	abril	rpart	0.005	300	2	7	0	
20160921 050203	abril	rpart	0.005	300	2	8	0	
20160921 050211	abril	rpart	0.005	300	2	9	0	
20160921 050221	abril	rpart	0.005	300	2	10	0	
20160921 050231	abril	rpart	0.005	300	2	11	0	
20160921 050241	abril	rpart	0.005	300	2	12	0	
20160921 050255	abril	rpart	0.005	300	2	13	0	
20160921 050306	abril	rpart	0.005	300	2	14	0	
20160921 050319	abril	rpart	0.005	300	2	15	0	
20160921 050331	abril	rpart	0.005	300	2	16	0	
20160921 050344	abril	rpart	0.005	300	2	17	0	
20160921 050358	abril	rpart	0.005	300	2	18	0	
20160921 050412	abril	rpart	0.005	300	2	19	0	
20160921 050426	abril	rpart	0.005	300	2	20	0	
20160921 050432	abril	rpart	0.005	300	3	4	0	
20160921 050437	abril	rpart	0.005	300	3	5	0	
20160921 050444	abril	rpart	0.005	300	3	6	0	
20160921 050452	abril	rpart	0.005	300	3	7	0	
20160921 050500	abril	rpart	0.005	300	3	8	0	
20160921 050510	abril	rpart	0.005	300	3	9	0	
20160921 050520	abril	rpart	0.005	300	3	10	0	
20160921 050533	abril	rpart	0.005	300	3	11	0	
20160921 050544	abril	rpart	0.005	300	3	12	0	
20160921 050555	abril	rpart	0.005	300	3	13	0	
20160921 050607	abril	rpart	0.005	300	3	14	0	
20160921 050620	abril	rpart	0.005	300	3	15	0	
20160921 050633	abril	rpart	0.005	300	3	16	0	
20160921 050645	abril	rpart	0.005	300	3	17	0	
20160921 050659	abril	rpart	0.005	300	3	18	0	
20160921 050713	abril	rpart	0.005	300	3	19	0	
20160921 050727	abril	rpart	0.005	300	3	20	0	
20160921 050732	abril	rpart	0.005	300	4	4	0	
20160921 050738	abril	rpart	0.005	300	4	5	0	
20160921 050745	abril	rpart	0.005	300	4	6	0	
20160921 050752	abril	rpart	0.005	300	4	7	0	
20160921 050800	abril	rpart	0.005	300	4	8	0	
20160921 050809	abril	rpart	0.005	300	4	9	0	
20160921 050818	abril	rpart	0.005	300	4	10	0	
20160921 050828	abril	rpart	0.005	300	4	11	0	
20160921 050839	abril	rpart	0.005	300	4	12	0	
20160921 050850	abril	rpart	0.005	300	4	13	0	
20160921 050904	abril	rpart	0.005	300	4	14	0	
20160921 050916	abril	rpart	0.005	300	4	15	0	
